"TIME","GEO","INDIC_DE","Value"
"2014","Bulgaria","Average population - total","7,223,938"
"2014","Bulgaria","Average population - males","3,513,480"
"2014","Czechia","Population on 1 January - total ","10,512,419"
"2014","Czechia","Population on 1 January - males","5,162,380"
"2014","Czechia","Population on 1 January - females","5,350,039"
"2014","Czechia","Average population - total","10,525,347"
"2014","Czechia","Average population - males","5,169,654"
"2014","Denmark","Population on 1 January - total ","5,627,235"
"2014","Denmark","Population on 1 January - males","2,792,279"
"2014","Denmark","Population on 1 January - females","2,834,956"
"2014","Denmark","Average population - total","5,643,475"
"2014","Denmark","Average population - males","2,801,647"
"2014","Germany (until 1990 former territory of the FRG)","Population on 1 January - total ","80,767,463"
"2014","Germany (until 1990 former territory of the FRG)","Population on 1 January - males","39,556,923"
"2014","Germany (until 1990 former territory of the FRG)","Population on 1 January - females","41,210,540"
"2014","Germany (until 1990 former territory of the FRG)","Average population - total","80,982,500"
"2014","Germany (until 1990 former territory of the FRG)","Average population - males","39,696,190"
"2014","Germany including former GDR","Population on 1 January - total ","80,767,463"
"2014","Germany including former GDR","Population on 1 January - males","39,556,923"
"2014","Germany including former GDR","Population on 1 January - females","41,210,540"
"2014","Germany including former GDR","Average population - total","80,982,500"
"2014","Germany including former GDR","Average population - males","39,696,190"
"2014","Estonia","Population on 1 January - total ","1,315,819"
"2014","Estonia","Population on 1 January - males","614,919"
"2014","Estonia","Population on 1 January - females","700,900"
"2014","Estonia","Average population - total","1,314,545"
"2014","Estonia","Average population - males","614,654"
"2014","Ireland","Population on 1 January - total ","4,637,852"
"2014","Ireland","Population on 1 January - males","2,295,850"
"2014","Ireland","Population on 1 January - females","2,342,002"
"2014","Ireland","Average population - total","4,657,740"
"2014","Ireland","Average population - males","2,304,596"
"2014","Greece","Population on 1 January - total ","10,926,807"
"2014","Greece","Population on 1 January - males","5,313,239"
"2014","Greece","Population on 1 January - females","5,613,568"
"2014","Greece","Average population - total","10,892,413"
"2014","Greece","Average population - males","5,290,815"
"2014","Spain","Population on 1 January - total ","46,512,199"
"2014","Spain","Population on 1 January - males","22,877,461"
"2014","Spain","Population on 1 January - females","23,634,738"
"2014","Spain","Average population - total","46,480,882"
"2014","Spain","Average population - males","22,852,004"
"2014","France","Population on 1 January - total ","66,165,980"
"2014","France","Population on 1 January - males","32,045,129"
"2014","France","Population on 1 January - females","34,120,851"
"2014","France","Average population - total","66,312,067"
"2014","France","Average population - males","32,109,694"
"2014","France (metropolitan)","Population on 1 January - total ",":"
"2014","France (metropolitan)","Population on 1 January - males",":"
"2014","France (metropolitan)","Population on 1 January - females",":"
"2014","France (metropolitan)","Average population - total",":"
"2014","France (metropolitan)","Average population - males",":"
"2014","Croatia","Population on 1 January - total ","4,246,809"
"2014","Croatia","Population on 1 January - males","2,049,748"
"2014","Croatia","Population on 1 January - females","2,197,061"
"2014","Croatia","Average population - total","4,236,063"
"2014","Croatia","Average population - males","2,044,488"
"2014","Italy","Population on 1 January - total ","60,782,668"
"2014","Italy","Population on 1 January - males","29,484,564"
"2014","Italy","Population on 1 January - females","31,298,104"
"2014","Italy","Average population - total","60,789,140"
"2014","Italy","Average population - males","29,493,077"
"2014","Cyprus","Population on 1 January - total ","858,000"
"2014","Cyprus","Population on 1 January - males","417,538"
"2014","Cyprus","Population on 1 January - females","440,462"
"2014","Cyprus","Average population - total","852,504"
"2014","Cyprus","Average population - males","414,682"
"2014","Latvia","Population on 1 January - total ","2,001,468"
"2014","Latvia","Population on 1 January - males","917,045"
"2014","Latvia","Population on 1 January - females","1,084,423"
"2014","Latvia","Average population - total","1,993,782"
"2014","Latvia","Average population - males","914,126"
"2014","Lithuania","Population on 1 January - total ","2,943,472"
"2014","Lithuania","Population on 1 January - males","1,355,995"
"2014","Lithuania","Population on 1 January - females","1,587,477"
"2014","Lithuania","Average population - total","2,932,367"
"2014","Lithuania","Average population - males","1,351,126"
"2014","Luxembourg","Population on 1 January - total ","549,680"
"2014","Luxembourg","Population on 1 January - males","275,117"
"2014","Luxembourg","Population on 1 January - females","274,563"
"2014","Luxembourg","Average population - total","556,319"
"2014","Luxembourg","Average population - males","278,545"
"2014","Hungary","Population on 1 January - total ","9,877,365"
"2014","Hungary","Population on 1 January - males","4,703,391"
"2014","Hungary","Population on 1 January - females","5,173,974"
"2014","Hungary","Average population - total","9,866,468"
"2014","Hungary","Average population - males","4,699,585"
"2014","Malta","Population on 1 January - total ","429,424"
"2014","Malta","Population on 1 January - males","214,533"
"2014","Malta","Population on 1 January - females","214,891"
"2014","Malta","Average population - total","434,558"
"2014","Malta","Average population - males","217,511"
"2014","Netherlands","Population on 1 January - total ","16,829,289"
"2014","Netherlands","Population on 1 January - males","8,334,385"
"2014","Netherlands","Population on 1 January - females","8,494,904"
"2014","Netherlands","Average population - total","16,865,008"
"2014","Netherlands","Average population - males","8,353,622"
"2014","Austria","Population on 1 January - total ","8,507,786"
"2014","Austria","Population on 1 January - males","4,155,339"
"2014","Austria","Population on 1 January - females","4,352,447"
"2014","Austria","Average population - total","8,545,908"
"2014","Austria","Average population - males","4,178,017"
"2014","Poland","Population on 1 January - total ","38,017,856"
"2014","Poland","Population on 1 January - males","18,403,964"
"2014","Poland","Population on 1 January - females","19,613,892"
"2014","Poland","Average population - total","38,011,735"
"2014","Poland","Average population - males","18,400,564"
"2014","Portugal","Population on 1 January - total ","10,427,301"
"2014","Portugal","Population on 1 January - males","4,958,020"
"2014","Portugal","Population on 1 January - females","5,469,281"
"2014","Portugal","Average population - total","10,401,062"
"2014","Portugal","Average population - males","4,940,843"
"2014","Romania","Population on 1 January - total ","19,947,311"
"2014","Romania","Population on 1 January - males","9,746,052"
"2014","Romania","Population on 1 January - females","10,201,259"
"2014","Romania","Average population - total","19,908,979"
"2014","Romania","Average population - males","9,726,563"
"2014","Slovenia","Population on 1 January - total ","2,061,085"
"2014","Slovenia","Population on 1 January - males","1,020,874"
"2014","Slovenia","Population on 1 January - females","1,040,211"
"2014","Slovenia","Average population - total","2,061,980"
"2014","Slovenia","Average population - males","1,021,552"
"2014","Slovakia","Population on 1 January - total ","5,415,949"
"2014","Slovakia","Population on 1 January - males","2,639,060"
"2014","Slovakia","Population on 1 January - females","2,776,889"
"2014","Slovakia","Average population - total","5,418,649"
"2014","Slovakia","Average population - males","2,640,694"
"2014","Finland","Population on 1 January - total ","5,451,270"
"2014","Finland","Population on 1 January - males","2,680,364"
"2014","Finland","Population on 1 January - females","2,770,906"
"2014","Finland","Average population - total","5,461,512"
"2014","Finland","Average population - males","2,686,114"
"2014","Sweden","Population on 1 January - total ","9,644,864"
"2014","Sweden","Population on 1 January - males","4,814,357"
"2014","Sweden","Population on 1 January - females","4,830,507"
"2014","Sweden","Average population - total","9,696,110"
"2014","Sweden","Average population - males","4,843,299"
"2014","United Kingdom","Population on 1 January - total ","64,351,203"
"2014","United Kingdom","Population on 1 January - males","31,663,387"
"2014","United Kingdom","Population on 1 January - females","32,687,816"
"2014","United Kingdom","Average population - total","64,602,298"
"2014","United Kingdom","Average population - males","31,798,743"
"2014","European Economic Area (EU28 plus IS, LI, NO)","Population on 1 January - total ","512,705,861"
"2014","European Economic Area (EU28 plus IS, LI, NO)","Population on 1 January - males","250,259,375"
"2014","European Economic Area (EU28 plus IS, LI, NO)","Population on 1 January - females","262,446,486"
"2014","European Economic Area (EU28 plus IS, LI, NO)","Average population - total","513,378,265"
"2014","European Economic Area (EU28 plus IS, LI, NO)","Average population - males","250,630,641"
"2014","European Economic Area (EU27 plus IS, LI, NO)","Population on 1 January - total ","508,459,052"
"2014","European Economic Area (EU27 plus IS, LI, NO)","Population on 1 January - males","248,209,627"
"2014","European Economic Area (EU27 plus IS, LI, NO)","Population on 1 January - females","260,249,425"
"2014","European Economic Area (EU27 plus IS, LI, NO)","Average population - total","509,142,202"
"2014","European Economic Area (EU27 plus IS, LI, NO)","Average population - males","248,586,153"
"2014","European Free Trade Association","Population on 1 January - total ","13,610,401"
"2014","European Free Trade Association","Population on 1 January - males","6,770,816"
"2014","European Free Trade Association","Population on 1 January - females","6,839,585"
"2014","European Free Trade Association","Average population - total","13,690,513"
"2014","European Free Trade Association","Average population - males","6,813,819"
"2014","Iceland","Population on 1 January - total ","325,671"
"2014","Iceland","Population on 1 January - males","163,318"
"2014","Iceland","Population on 1 January - females","162,353"
"2014","Iceland","Average population - total","327,386"
"2014","Iceland","Average population - males","164,252"
"2014","Liechtenstein","Population on 1 January - total ","37,129"
"2014","Liechtenstein","Population on 1 January - males","18,400"
"2014","Liechtenstein","Population on 1 January - females","18,729"
"2014","Liechtenstein","Average population - total","37,248"
"2014","Liechtenstein","Average population - males","18,477"
"2014","Norway","Population on 1 January - total ","5,107,970"
"2014","Norway","Population on 1 January - males","2,567,007"
"2014","Norway","Population on 1 January - females","2,540,963"
"2014","Norway","Average population - total","5,137,232"
"2014","Norway","Average population - males","2,583,105"
"2014","Switzerland","Population on 1 January - total ","8,139,631"
"2014","Switzerland","Population on 1 January - males","4,022,091"
"2014","Switzerland","Population on 1 January - females","4,117,540"
"2014","Switzerland","Average population - total","8,188,649"
"2014","Switzerland","Average population - males","4,047,986"
"2014","Montenegro","Population on 1 January - total ","621,521"
"2014","Montenegro","Population on 1 January - males","307,155"
"2014","Montenegro","Population on 1 January - females","314,366"
"2014","Montenegro","Average population - total","621,810"
"2014","Montenegro","Average population - males","307,339"
"2014","North Macedonia","Population on 1 January - total ","2,065,769"
"2014","North Macedonia","Population on 1 January - males","1,034,841"
"2014","North Macedonia","Population on 1 January - females","1,030,928"
"2014","North Macedonia","Average population - total","2,067,471"
"2014","North Macedonia","Average population - males","1,035,680"
"2014","Albania","Population on 1 January - total ","2,892,394"
"2014","Albania","Population on 1 January - males","1,461,567"
"2014","Albania","Population on 1 January - females","1,430,827"
"2014","Albania","Average population - total","2,889,095"
"2014","Albania","Average population - males","1,461,383"
"2014","Serbia","Population on 1 January - total ","7,146,759"
"2014","Serbia","Population on 1 January - males","3,479,863"
"2014","Serbia","Population on 1 January - females","3,666,896"
"2014","Serbia","Average population - total","7,130,576"
"2014","Serbia","Average population - males","3,472,131"
"2014","Turkey","Population on 1 January - total ","76,667,864"
"2014","Turkey","Population on 1 January - males","38,473,360"
"2014","Turkey","Population on 1 January - females","38,194,504"
"2014","Turkey","Average population - total","77,181,884"
"2014","Turkey","Average population - males","38,728,831"
"2014","Andorra","Population on 1 January - total ",":"
"2014","Andorra","Population on 1 January - males",":"
"2014","Andorra","Population on 1 January - females",":"
"2014","Andorra","Average population - total",":"
"2014","Andorra","Average population - males",":"
"2014","Belarus","Population on 1 January - total ","9,468,154"
"2014","Belarus","Population on 1 January - males","4,401,211"
"2014","Belarus","Population on 1 January - females","5,066,943"
"2014","Belarus","Average population - total","9,474,511"
"2014","Belarus","Average population - males","4,405,204"
"2014","Bosnia and Herzegovina","Population on 1 January - total ","3,830,911"
"2014","Bosnia and Herzegovina","Population on 1 January - males",":"
"2014","Bosnia and Herzegovina","Population on 1 January - females",":"
"2014","Bosnia and Herzegovina","Average population - total",":"
"2014","Bosnia and Herzegovina","Average population - males",":"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Population on 1 January - total ","1,820,631"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Population on 1 January - males",":"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Population on 1 January - females",":"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - total","1,812,788"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - males",":"
"2014","Moldova","Population on 1 January - total ","3,557,634"
"2014","Moldova","Population on 1 January - males","1,711,506"
"2014","Moldova","Population on 1 January - females","1,846,128"
"2014","Moldova","Average population - total","3,556,397"
"2014","Moldova","Average population - males","1,710,875"
"2014","Monaco","Population on 1 January - total ",":"
"2014","Monaco","Population on 1 January - males",":"
"2014","Monaco","Population on 1 January - females",":"
"2014","Monaco","Average population - total",":"
"2014","Monaco","Average population - males",":"
"2014","Russia","Population on 1 January - total ","143,666,931"
"2014","Russia","Population on 1 January - males","66,546,888"
"2014","Russia","Population on 1 January - females","77,120,043"
"2014","Russia","Average population - total",":"
"2014","Russia","Average population - males",":"
"2014","San Marino","Population on 1 January - total ","32,520"
"2014","San Marino","Population on 1 January - males",":"
"2014","San Marino","Population on 1 January - females",":"
"2014","San Marino","Average population - total","32,655"
"2014","San Marino","Average population - males",":"
"2014","Ukraine","Population on 1 January - total ","45,245,894"
"2014","Ukraine","Population on 1 January - males","20,918,288"
"2014","Ukraine","Population on 1 January - females","24,327,606"
"2014","Ukraine","Average population - total",":"
"2014","Ukraine","Average population - males",":"
"2014","Armenia","Population on 1 January - total ",":"
"2014","Armenia","Population on 1 January - males",":"
"2014","Armenia","Population on 1 January - females",":"
"2014","Armenia","Average population - total",":"
"2014","Armenia","Average population - males",":"
"2014","Azerbaijan","Population on 1 January - total ","9,477,119"
"2014","Azerbaijan","Population on 1 January - males","4,713,548"
"2014","Azerbaijan","Population on 1 January - females","4,763,571"
"2014","Azerbaijan","Average population - total","9,535,079"
"2014","Azerbaijan","Average population - males","4,744,703"
"2014","Georgia","Population on 1 January - total ","4,490,498"
"2014","Georgia","Population on 1 January - males","2,141,372"
"2014","Georgia","Population on 1 January - females","2,349,126"
"2014","Georgia","Average population - total","4,109,999"
"2014","Georgia","Average population - males","1,959,936"
"2015","European Union - 27 countries (from 2019)","Population on 1 January - total ","443,666,812"
"2015","European Union - 27 countries (from 2019)","Population on 1 January - males","216,284,884"
"2015","European Union - 27 countries (from 2019)","Population on 1 January - females","227,381,928"
"2015","European Union - 27 countries (from 2019)","Average population - total","444,234,821"
"2015","European Union - 27 countries (from 2019)","Average population - males","216,677,120"
"2015","European Union - 28 countries","Population on 1 January - total ","508,520,205"
"2015","European Union - 28 countries","Population on 1 January - males","248,218,983"
"2015","European Union - 28 countries","Population on 1 January - females","260,301,222"
"2015","European Union - 28 countries","Average population - total","509,351,040"
"2015","European Union - 28 countries","Average population - males","248,757,199"
"2015","European Union - 27 countries (2007-2013)","Population on 1 January - total ","504,294,889"
"2015","European Union - 27 countries (2007-2013)","Population on 1 January - males","246,179,756"
"2015","European Union - 27 countries (2007-2013)","Population on 1 January - females","258,115,133"
"2015","European Union - 27 countries (2007-2013)","Average population - total","505,143,047"
"2015","European Union - 27 countries (2007-2013)","Average population - males","246,726,187"
"2015","Euro area (19 countries)","Population on 1 January - total ","338,562,121"
"2015","Euro area (19 countries)","Population on 1 January - males","165,083,445"
"2015","Euro area (19 countries)","Population on 1 January - females","173,478,676"
"2015","Euro area (19 countries)","Average population - total","339,175,054"
"2015","Euro area (19 countries)","Average population - males","165,491,176"
"2015","Euro area (18 countries)","Population on 1 January - total ","335,640,859"
"2015","Euro area (18 countries)","Population on 1 January - males","163,737,188"
"2015","Euro area (18 countries)","Population on 1 January - females","171,903,671"
"2015","Euro area (18 countries)","Average population - total","336,270,144"
"2015","Euro area (18 countries)","Average population - males","164,153,244"
"2015","Belgium","Population on 1 January - total ","11,237,274"
"2015","Belgium","Population on 1 January - males","5,524,068"
"2015","Belgium","Population on 1 January - females","5,713,206"
"2015","Belgium","Average population - total","11,274,196"
"2015","Belgium","Average population - males","5,546,666"
"2015","Bulgaria","Population on 1 January - total ","7,202,198"
"2015","Bulgaria","Population on 1 January - males","3,502,015"
"2015","Bulgaria","Population on 1 January - females","3,700,183"
"2015","Bulgaria","Average population - total","7,177,991"
"2015","Bulgaria","Average population - males","3,489,596"
"2015","Czechia","Population on 1 January - total ","10,538,275"
"2015","Czechia","Population on 1 January - males","5,176,927"
"2015","Czechia","Population on 1 January - females","5,361,348"
"2015","Czechia","Average population - total","10,546,059"
"2015","Czechia","Average population - males","5,181,629"
"2015","Denmark","Population on 1 January - total ","5,659,715"
"2015","Denmark","Population on 1 January - males","2,811,014"
"2015","Denmark","Population on 1 January - females","2,848,701"
"2015","Denmark","Average population - total","5,683,483"
"2015","Denmark","Average population - males","2,824,451"
"2015","Germany (until 1990 former territory of the FRG)","Population on 1 January - total ","81,197,537"
"2015","Germany (until 1990 former territory of the FRG)","Population on 1 January - males","39,835,457"
"2015","Germany (until 1990 former territory of the FRG)","Population on 1 January - females","41,362,080"
"2015","Germany (until 1990 former territory of the FRG)","Average population - total","81,686,611"
"2015","Germany (until 1990 former territory of the FRG)","Average population - males","40,174,790"
"2015","Germany including former GDR","Population on 1 January - total ","81,197,537"
"2015","Germany including former GDR","Population on 1 January - males","39,835,457"
"2015","Germany including former GDR","Population on 1 January - females","41,362,080"
"2015","Germany including former GDR","Average population - total","81,686,611"
"2015","Germany including former GDR","Average population - males","40,174,790"
"2015","Estonia","Population on 1 January - total ","1,314,870"
"2015","Estonia","Population on 1 January - males","614,704"
"2015","Estonia","Population on 1 January - females","700,166"
"2015","Estonia","Average population - total","1,315,407"
"2015","Estonia","Average population - males","615,706"
"2015","Ireland","Population on 1 January - total ","4,677,627"
"2015","Ireland","Population on 1 January - males","2,313,342"
"2015","Ireland","Population on 1 January - females","2,364,285"
"2015","Ireland","Average population - total","4,701,957"
"2015","Ireland","Average population - males","2,326,242"
"2015","Greece","Population on 1 January - total ","10,858,018"
"2015","Greece","Population on 1 January - males","5,268,390"
"2015","Greece","Population on 1 January - females","5,589,628"
"2015","Greece","Average population - total","10,820,883"
"2015","Greece","Average population - males","5,246,300"
"2015","Spain","Population on 1 January - total ","46,449,565"
"2015","Spain","Population on 1 January - males","22,826,546"
"2015","Spain","Population on 1 January - females","23,623,019"
"2015","Spain","Average population - total","46,444,832"
"2015","Spain","Average population - males","22,817,005"
"2015","France","Population on 1 January - total ","66,458,153"
"2015","France","Population on 1 January - males","32,174,258"
"2015","France","Population on 1 January - females","34,283,895"
"2015","France","Average population - total","66,548,272"
"2015","France","Average population - males","32,210,822"
"2015","France (metropolitan)","Population on 1 January - total ",":"
"2015","France (metropolitan)","Population on 1 January - males",":"
"2015","France (metropolitan)","Population on 1 January - females",":"
"2015","France (metropolitan)","Average population - total",":"
"2015","France (metropolitan)","Average population - males",":"
"2015","Croatia","Population on 1 January - total ","4,225,316"
"2015","Croatia","Population on 1 January - males","2,039,227"
"2015","Croatia","Population on 1 January - females","2,186,089"
"2015","Croatia","Average population - total","4,207,993"
"2015","Croatia","Average population - males","2,031,012"
"2015","Italy","Population on 1 January - total ","60,795,612"
"2015","Italy","Population on 1 January - males","29,501,590"
"2015","Italy","Population on 1 January - females","31,294,022"
"2015","Italy","Average population - total","60,730,582"
"2015","Italy","Average population - males","29,478,956"
"2015","Cyprus","Population on 1 January - total ","847,008"
"2015","Cyprus","Population on 1 January - males","411,825"
"2015","Cyprus","Population on 1 January - females","435,183"
"2015","Cyprus","Average population - total","847,664"
"2015","Cyprus","Average population - males","412,259"
"2015","Latvia","Population on 1 January - total ","1,986,096"
"2015","Latvia","Population on 1 January - males","911,207"
"2015","Latvia","Population on 1 January - females","1,074,889"
"2015","Latvia","Average population - total","1,977,527"
"2015","Latvia","Average population - males","907,753"
"2015","Lithuania","Population on 1 January - total ","2,921,262"
"2015","Lithuania","Population on 1 January - males","1,346,257"
"2015","Lithuania","Population on 1 January - females","1,575,005"
"2015","Lithuania","Average population - total","2,904,910"
"2015","Lithuania","Average population - males","1,337,932"
"2015","Luxembourg","Population on 1 January - total ","562,958"
"2015","Luxembourg","Population on 1 January - males","281,972"
"2015","Luxembourg","Population on 1 January - females","280,986"
"2015","Luxembourg","Average population - total","569,604"
"2015","Luxembourg","Average population - males","285,583"
"2015","Hungary","Population on 1 January - total ","9,855,571"
"2015","Hungary","Population on 1 January - males","4,695,779"
"2015","Hungary","Population on 1 January - females","5,159,792"
"2015","Hungary","Average population - total","9,843,028"
"2015","Hungary","Average population - males","4,692,149"
"2015","Malta","Population on 1 January - total ","439,691"
"2015","Malta","Population on 1 January - males","220,488"
"2015","Malta","Population on 1 January - females","219,203"
"2015","Malta","Average population - total","445,053"
"2015","Malta","Average population - males","223,442"
"2015","Netherlands","Population on 1 January - total ","16,900,726"
"2015","Netherlands","Population on 1 January - males","8,372,858"
"2015","Netherlands","Population on 1 January - females","8,527,868"
"2015","Netherlands","Average population - total","16,939,923"
"2015","Netherlands","Average population - males","8,394,997"
"2015","Austria","Population on 1 January - total ","8,584,926"
"2015","Austria","Population on 1 January - males","4,200,397"
"2015","Austria","Population on 1 January - females","4,384,529"
"2015","Austria","Average population - total","8,642,699"
"2015","Austria","Average population - males","4,236,475"
"2015","Poland","Population on 1 January - total ","38,005,614"
"2015","Poland","Population on 1 January - males","18,397,163"
"2015","Poland","Population on 1 January - females","19,608,451"
"2015","Poland","Average population - total","37,986,412"
"2015","Poland","Average population - males","18,387,102"
"2015","Portugal","Population on 1 January - total ","10,374,822"
"2015","Portugal","Population on 1 January - males","4,923,666"
"2015","Portugal","Population on 1 January - females","5,451,156"
"2015","Portugal","Average population - total","10,358,076"
"2015","Portugal","Average population - males","4,912,588"
"2015","Romania","Population on 1 January - total ","19,870,647"
"2015","Romania","Population on 1 January - males","9,707,074"
"2015","Romania","Population on 1 January - females","10,163,573"
"2015","Romania","Average population - total","19,815,616"
"2015","Romania","Average population - males","9,678,404"
"2015","Slovenia","Population on 1 January - total ","2,062,874"
"2015","Slovenia","Population on 1 January - males","1,022,229"
"2015","Slovenia","Population on 1 January - females","1,040,645"
"2015","Slovenia","Average population - total","2,063,531"
"2015","Slovenia","Average population - males","1,022,781"
"2015","Slovakia","Population on 1 January - total ","5,421,349"
"2015","Slovakia","Population on 1 January - males","2,642,328"
"2015","Slovakia","Population on 1 January - females","2,779,021"
"2015","Slovakia","Average population - total","5,423,801"
"2015","Slovakia","Average population - males","2,644,205"
"2015","Finland","Population on 1 January - total ","5,471,753"
"2015","Finland","Population on 1 January - males","2,691,863"
"2015","Finland","Population on 1 January - females","2,779,890"
"2015","Finland","Average population - total","5,479,531"
"2015","Finland","Average population - males","2,696,677"
"2015","Sweden","Population on 1 January - total ","9,747,355"
"2015","Sweden","Population on 1 January - males","4,872,240"
"2015","Sweden","Population on 1 January - females","4,875,115"
"2015","Sweden","Average population - total","9,799,186"
"2015","Sweden","Average population - males","4,901,603"
"2015","United Kingdom","Population on 1 January - total ","64,853,393"
"2015","United Kingdom","Population on 1 January - males","31,934,099"
"2015","United Kingdom","Population on 1 January - females","32,919,294"
"2015","United Kingdom","Average population - total","65,116,219"
"2015","United Kingdom","Average population - males","32,080,080"
"2015","European Economic Area (EU28 plus IS, LI, NO)","Population on 1 January - total ","514,053,164"
"2015","European Economic Area (EU28 plus IS, LI, NO)","Population on 1 January - males","251,001,924"
"2015","European Economic Area (EU28 plus IS, LI, NO)","Population on 1 January - females","263,051,240"
"2015","European Economic Area (EU28 plus IS, LI, NO)","Average population - total","514,907,955"
"2015","European Economic Area (EU28 plus IS, LI, NO)","Average population - males","251,553,447"
"2015","European Economic Area (EU27 plus IS, LI, NO)","Population on 1 January - total ","509,827,848"
"2015","European Economic Area (EU27 plus IS, LI, NO)","Population on 1 January - males","248,962,697"
"2015","European Economic Area (EU27 plus IS, LI, NO)","Population on 1 January - females","260,865,151"
"2015","European Economic Area (EU27 plus IS, LI, NO)","Average population - total","510,699,963"
"2015","European Economic Area (EU27 plus IS, LI, NO)","Average population - males","249,522,435"
"2015","European Free Trade Association","Population on 1 January - total ","13,770,625"
"2015","European Free Trade Association","Population on 1 January - males","6,856,821"
"2015","European Free Trade Association","Population on 1 January - females","6,913,804"
"2015","European Free Trade Association","Average population - total","13,839,312"
"2015","European Free Trade Association","Average population - males","6,893,924"
"2015","Iceland","Population on 1 January - total ","329,100"
"2015","Iceland","Population on 1 January - males","165,186"
"2015","Iceland","Population on 1 January - females","163,914"
"2015","Iceland","Average population - total","330,815"
"2015","Iceland","Average population - males","166,228"
"2015","Liechtenstein","Population on 1 January - total ","37,366"
"2015","Liechtenstein","Population on 1 January - males","18,553"
"2015","Liechtenstein","Population on 1 January - females","18,813"
"2015","Liechtenstein","Average population - total","37,494"
"2015","Liechtenstein","Average population - males","18,607"
"2015","Norway","Population on 1 January - total ","5,166,493"
"2015","Norway","Population on 1 January - males","2,599,202"
"2015","Norway","Population on 1 January - females","2,567,291"
"2015","Norway","Average population - total","5,188,607"
"2015","Norway","Average population - males","2,611,414"
"2015","Switzerland","Population on 1 January - total ","8,237,666"
"2015","Switzerland","Population on 1 January - males","4,073,880"
"2015","Switzerland","Population on 1 January - females","4,163,786"
"2015","Switzerland","Average population - total","8,282,396"
"2015","Switzerland","Average population - males","4,097,676"
"2015","Montenegro","Population on 1 January - total ","622,099"
"2015","Montenegro","Population on 1 January - males","307,522"
"2015","Montenegro","Population on 1 January - females","314,577"
"2015","Montenegro","Average population - total","622,159"
"2015","Montenegro","Average population - males","307,628"
"2015","North Macedonia","Population on 1 January - total ","2,069,172"
"2015","North Macedonia","Population on 1 January - males","1,036,518"
"2015","North Macedonia","Population on 1 January - females","1,032,654"
"2015","North Macedonia","Average population - total","2,070,225"
"2015","North Macedonia","Average population - males","1,037,060"
"2015","Albania","Population on 1 January - total ","2,885,796"
"2015","Albania","Population on 1 January - males","1,461,199"
"2015","Albania","Population on 1 January - females","1,424,597"
"2015","Albania","Average population - total","2,880,694"
"2015","Albania","Average population - males","1,459,825"
"2015","Serbia","Population on 1 January - total ","7,114,393"
"2015","Serbia","Population on 1 January - males","3,464,399"
"2015","Serbia","Population on 1 January - females","3,649,994"
"2015","Serbia","Average population - total","7,095,383"
"2015","Serbia","Average population - males","3,455,329"
"2015","Turkey","Population on 1 January - total ","77,695,904"
"2015","Turkey","Population on 1 January - males","38,984,302"
"2015","Turkey","Population on 1 January - females","38,711,602"
"2015","Turkey","Average population - total","78,218,479"
"2015","Turkey","Average population - males","39,247,747"
"2015","Andorra","Population on 1 January - total ",":"
"2015","Andorra","Population on 1 January - males",":"
"2015","Andorra","Population on 1 January - females",":"
"2015","Andorra","Average population - total",":"
"2015","Andorra","Average population - males",":"
"2015","Belarus","Population on 1 January - total ","9,480,868"
"2015","Belarus","Population on 1 January - males","4,409,197"
"2015","Belarus","Population on 1 January - females","5,071,671"
"2015","Belarus","Average population - total","9,489,616"
"2015","Belarus","Average population - males","4,415,020"
"2015","Bosnia and Herzegovina","Population on 1 January - total ","3,825,334"
"2015","Bosnia and Herzegovina","Population on 1 January - males",":"
"2015","Bosnia and Herzegovina","Population on 1 January - females",":"
"2015","Bosnia and Herzegovina","Average population - total",":"
"2015","Bosnia and Herzegovina","Average population - males",":"
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Population on 1 January - total ","1,804,944"
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Population on 1 January - males",":"
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Population on 1 January - females",":"
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - total","1,788,274"
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - males",":"
"2015","Moldova","Population on 1 January - total ","3,555,159"
"2015","Moldova","Population on 1 January - males","1,710,244"
"2015","Moldova","Population on 1 January - females","1,844,915"
"2015","Moldova","Average population - total","3,554,108"
"2015","Moldova","Average population - males",":"
"2015","Monaco","Population on 1 January - total ","37,700"
"2015","Monaco","Population on 1 January - males",":"
"2015","Monaco","Population on 1 January - females",":"
"2015","Monaco","Average population - total","37,950"
"2015","Monaco","Average population - males",":"
"2015","Russia","Population on 1 January - total ",":"
"2015","Russia","Population on 1 January - males",":"
"2015","Russia","Population on 1 January - females",":"
"2015","Russia","Average population - total",":"
"2015","Russia","Average population - males",":"
"2015","San Marino","Population on 1 January - total ","32,789"
"2015","San Marino","Population on 1 January - males",":"
"2015","San Marino","Population on 1 January - females",":"
"2015","San Marino","Average population - total","32,897"
"2015","San Marino","Average population - males",":"
